,age,overall,diff,positioning,fk_accuracy,dribbling,long_passing,agility,ball_control,stamina,strength,interceptions,vision,short_passing,curve,aggression,composure,standing_tackle
518,2.9444389791664403,4.189654742026425,2.8903717578961645,4.04305126783455,3.8918202981106265,4.30406509320417,3.9512437185814275,4.406719247264253,4.219507705176107,3.9512437185814275,4.02535169073515,3.1780538303479458,4.0943445622221,4.04305126783455,4.1588830833596715,3.871201010907891,4.248495242049359,3.6375861597263857
519,2.833213344056216,4.1588830833596715,2.833213344056216,4.1588830833596715,3.6888794541139363,4.0943445622221,4.127134385045092,4.174387269895637,4.127134385045092,4.189654742026425,4.127134385045092,4.143134726391533,4.04305126783455,4.174387269895637,3.970291913552122,4.060443010546419,4.0943445622221,4.04305126783455
520,2.995732273553991,4.23410650459726,2.6390573296152584,4.143134726391533,4.189654742026425,4.31748811353631,4.0943445622221,4.290459441148391,4.143134726391533,4.356708826689592,4.23410650459726,3.5553480614894135,4.219507705176107,4.189654742026425,4.143134726391533,3.367295829986474,4.189654742026425,3.8501476017100584
521,3.091042453358316,4.23410650459726,2.5649493574615367,4.127134385045092,3.871201010907891,3.9512437185814275,4.276666119016055,4.1588830833596715,4.23410650459726,4.382026634673881,4.204692619390966,4.219507705176107,4.174387269895637,4.2626798770413155,3.4965075614664802,4.174387269895637,4.02535169073515,4.219507705176107
522,2.8903717578961645,4.2626798770413155,2.772588722239781,4.174387269895637,4.127134385045092,4.30406509320417,4.060443010546419,4.418840607796598,4.248495242049359,4.31748811353631,4.110873864173311,3.4339872044851463,4.143134726391533,4.204692619390966,4.07753744390572,3.7376696182833684,4.110873864173311,2.3978952727983707
523,2.9444389791664403,4.174387269895637,2.772588722239781,4.204692619390966,3.6635616461296463,4.248495242049359,4.02535169073515,4.204692619390966,4.204692619390966,4.127134385045092,4.1588830833596715,3.7376696182833684,4.007333185232471,3.9512437185814275,4.07753744390572,3.6888794541139363,4.174387269895637,3.5263605246161616
524,2.8903717578961645,4.127134385045092,2.9444389791664403,3.8066624897703196,4.1588830833596715,4.1588830833596715,4.127134385045092,4.290459441148391,4.189654742026425,4.189654742026425,3.912023005428146,4.007333185232471,4.07753744390572,4.174387269895637,4.0943445622221,4.276666119016055,4.060443010546419,4.127134385045092
525,3.1354942159291497,4.31748811353631,1.791759469228055,4.248495242049359,4.382026634673881,4.343805421853684,4.30406509320417,4.418840607796598,4.330733340286331,4.276666119016055,4.0943445622221,4.174387269895637,4.248495242049359,4.31748811353631,4.430816798843313,4.007333185232471,4.30406509320417,4.1588830833596715
526,2.8903717578961645,4.189654742026425,2.8903717578961645,4.04305126783455,3.871201010907891,4.189654742026425,4.1588830833596715,4.219507705176107,4.23410650459726,3.9889840465642745,4.290459441148391,4.189654742026425,4.143134726391533,4.189654742026425,4.248495242049359,4.2626798770413155,4.248495242049359,4.189654742026425
527,2.8903717578961645,4.174387269895637,2.772588722239781,4.127134385045092,4.174387269895637,4.248495242049359,4.07753744390572,4.430816798843313,4.248495242049359,3.58351893845611,3.7612001156935624,3.2188758248682006,4.1588830833596715,4.143134726391533,4.189654742026425,3.8066624897703196,4.127134385045092,3.6109179126442243
528,2.833213344056216,4.07753744390572,3.091042453358316,4.07753744390572,3.6635616461296463,4.110873864173311,3.9889840465642745,4.290459441148391,4.127134385045092,4.04305126783455,4.1588830833596715,3.2188758248682006,4.110873864173311,4.127134385045092,3.828641396489095,3.6109179126442243,4.007333185232471,3.6109179126442243
529,2.8903717578961645,4.2626798770413155,2.772588722239781,4.219507705176107,4.007333185232471,4.343805421853684,4.04305126783455,4.356708826689592,4.30406509320417,4.23410650459726,4.204692619390966,3.4339872044851463,4.248495242049359,4.204692619390966,4.276666119016055,4.0943445622221,4.30406509320417,3.8501476017100584
530,2.8903717578961645,4.204692619390966,2.833213344056216,4.127134385045092,3.784189633918261,4.23410650459726,4.07753744390572,4.2626798770413155,4.219507705176107,4.07753744390572,4.007333185232471,3.332204510175204,4.1588830833596715,4.143134726391533,4.204692619390966,4.0943445622221,4.02535169073515,2.6390573296152584
531,2.8903717578961645,4.248495242049359,2.772588722239781,4.060443010546419,4.060443010546419,4.3694478524670215,4.127134385045092,4.418840607796598,4.330733340286331,3.9512437185814275,4.07753744390572,3.4339872044851463,4.204692619390966,4.189654742026425,4.23410650459726,3.871201010907891,4.23410650459726,3.4657359027997265
532,2.8903717578961645,4.174387269895637,2.833213344056216,4.110873864173311,3.8066624897703196,4.219507705176107,4.07753744390572,4.07753744390572,4.189654742026425,3.970291913552122,3.828641396489095,2.6390573296152584,4.0943445622221,4.1588830833596715,3.8501476017100584,3.332204510175204,3.8918202981106265,2.8903717578961645
533,3.044522437723423,4.290459441148391,2.302585092994046,4.248495242049359,4.219507705176107,4.343805421853684,4.30406509320417,4.477336814478207,4.31748811353631,4.442651256490317,4.04305126783455,4.248495242049359,4.31748811353631,4.343805421853684,4.31748811353631,4.382026634673881,4.31748811353631,4.143134726391533
534,2.8903717578961645,4.1588830833596715,2.995732273553991,3.8918202981106265,4.30406509320417,4.1588830833596715,4.248495242049359,4.204692619390966,4.23410650459726,3.9512437185814275,3.970291913552122,4.060443010546419,4.204692619390966,4.248495242049359,4.276666119016055,4.219507705176107,4.189654742026425,4.04305126783455
535,2.833213344056216,4.110873864173311,2.995732273553991,3.7376696182833684,3.4339872044851463,4.110873864173311,4.04305126783455,4.007333185232471,4.060443010546419,4.0943445622221,4.143134726391533,4.07753744390572,4.110873864173311,4.143134726391533,3.6635616461296463,4.007333185232471,3.7376696182833684,4.174387269895637
536,2.995732273553991,4.189654742026425,2.833213344056216,4.0943445622221,4.110873864173311,4.248495242049359,4.248495242049359,4.48863636973214,4.248495242049359,4.143134726391533,3.6635616461296463,3.970291913552122,4.248495242049359,4.23410650459726,4.0943445622221,3.970291913552122,4.290459441148391,3.970291913552122
537,3.044522437723423,4.2626798770413155,2.302585092994046,4.204692619390966,4.0943445622221,4.330733340286331,4.30406509320417,4.31748811353631,4.30406509320417,4.248495242049359,4.110873864173311,3.4011973816621555,4.248495242049359,4.290459441148391,4.219507705176107,4.110873864173311,4.23410650459726,3.713572066704308
538,2.8903717578961645,4.07753744390572,3.1354942159291497,3.6375861597263857,3.7612001156935624,4.007333185232471,4.007333185232471,3.871201010907891,4.0943445622221,4.060443010546419,4.060443010546419,4.007333185232471,3.8066624897703196,4.189654742026425,3.713572066704308,4.143134726391533,3.871201010907891,4.127134385045092
539,3.091042453358316,4.31748811353631,2.1972245773362196,4.248495242049359,4.204692619390966,4.394449154672439,4.204692619390966,4.465908118654584,4.330733340286331,4.2626798770413155,4.04305126783455,3.258096538021482,4.31748811353631,4.30406509320417,4.343805421853684,3.7376696182833684,4.394449154672439,3.58351893845611
540,2.995732273553991,4.356708826689592,2.302585092994046,4.31748811353631,4.31748811353631,4.430816798843313,4.127134385045092,4.5217885770490405,4.430816798843313,4.343805421853684,3.9889840465642745,3.6635616461296463,4.343805421853684,4.290459441148391,4.30406509320417,4.189654742026425,4.343805421853684,3.6109179126442243
541,2.9444389791664403,4.1588830833596715,2.8903717578961645,4.07753744390572,4.02535169073515,4.189654742026425,3.9889840465642745,4.394449154672439,4.204692619390966,4.1588830833596715,4.04305126783455,3.6635616461296463,4.127134385045092,4.1588830833596715,4.0943445622221,4.04305126783455,4.174387269895637,3.6635616461296463
542,2.995732273553991,4.276666119016055,2.5649493574615367,4.276666119016055,3.6888794541139363,4.31748811353631,4.189654742026425,4.454347296253507,4.30406509320417,4.007333185232471,3.784189633918261,3.8066624897703196,4.2626798770413155,4.30406509320417,3.912023005428146,3.713572066704308,4.219507705176107,4.007333185232471
543,2.8903717578961645,4.1588830833596715,2.833213344056216,4.060443010546419,3.58351893845611,4.248495242049359,3.7612001156935624,4.454347296253507,4.189654742026425,4.127134385045092,3.912023005428146,3.091042453358316,3.9318256327243257,4.04305126783455,4.060443010546419,3.6635616461296463,4.219507705176107,3.2188758248682006
544,2.833213344056216,4.127134385045092,2.995732273553991,3.9318256327243257,3.9512437185814275,4.219507705176107,4.060443010546419,4.30406509320417,4.2626798770413155,4.127134385045092,3.4657359027997265,3.5553480614894135,4.07753744390572,4.127134385045092,4.02535169073515,3.828641396489095,4.007333185232471,3.7376696182833684
545,2.8903717578961645,4.0943445622221,3.044522437723423,3.9318256327243257,4.04305126783455,4.127134385045092,4.189654742026425,4.110873864173311,4.1588830833596715,3.9512437185814275,4.007333185232471,3.367295829986474,4.110873864173311,4.219507705176107,4.060443010546419,3.8918202981106265,4.1588830833596715,4.02535169073515
546,2.833213344056216,4.219507705176107,2.995732273553991,4.060443010546419,3.9512437185814275,4.30406509320417,4.1588830833596715,4.430816798843313,4.330733340286331,3.8918202981106265,3.912023005428146,3.6109179126442243,4.174387269895637,4.204692619390966,4.110873864173311,3.9318256327243257,4.04305126783455,3.784189633918261
547,2.833213344056216,4.110873864173311,2.995732273553991,4.060443010546419,3.6375861597263857,4.219507705176107,3.8918202981106265,4.248495242049359,4.189654742026425,3.871201010907891,3.7376696182833684,3.295836866004329,4.060443010546419,4.0943445622221,3.8501476017100584,3.6109179126442243,4.04305126783455,3.332204510175204
548,2.772588722239781,4.060443010546419,3.2188758248682006,3.7376696182833684,4.02535169073515,4.174387269895637,4.04305126783455,4.30406509320417,4.174387269895637,3.5553480614894135,4.007333185232471,3.044522437723423,3.9512437185814275,4.127134385045092,4.07753744390572,3.4657359027997265,4.04305126783455,2.8903717578961645
549,2.9444389791664403,4.1588830833596715,2.833213344056216,3.912023005428146,4.0943445622221,4.2626798770413155,4.174387269895637,4.248495242049359,4.248495242049359,4.1588830833596715,4.04305126783455,3.8918202981106265,4.174387269895637,4.174387269895637,4.04305126783455,4.07753744390572,4.127134385045092,3.9889840465642745
550,2.995732273553991,4.189654742026425,2.833213344056216,4.07753744390572,4.1588830833596715,4.189654742026425,4.248495242049359,4.219507705176107,4.1588830833596715,3.9889840465642745,3.7612001156935624,3.1780538303479458,4.110873864173311,4.290459441148391,4.23410650459726,3.367295829986474,3.9889840465642745,3.5263605246161616
551,2.772588722239781,4.204692619390966,2.772588722239781,4.1588830833596715,4.07753744390572,4.2626798770413155,4.110873864173311,4.382026634673881,4.248495242049359,4.23410650459726,3.8501476017100584,3.367295829986474,4.219507705176107,4.204692619390966,4.143134726391533,3.8501476017100584,4.219507705176107,3.5553480614894135
552,2.833213344056216,4.127134385045092,3.044522437723423,3.9512437185814275,3.828641396489095,4.23410650459726,3.912023005428146,4.3694478524670215,4.248495242049359,3.970291913552122,3.8918202981106265,3.044522437723423,4.0943445622221,4.060443010546419,3.8918202981106265,3.6109179126442243,4.04305126783455,3.4657359027997265
553,2.9444389791664403,4.23410650459726,2.772588722239781,4.219507705176107,4.0943445622221,4.290459441148391,4.0943445622221,4.3694478524670215,4.248495242049359,4.219507705176107,4.143134726391533,2.995732273553991,4.189654742026425,4.127134385045092,4.189654742026425,3.6888794541139363,3.912023005428146,2.833213344056216
554,2.833213344056216,4.127134385045092,2.995732273553991,4.0943445622221,4.07753744390572,4.248495242049359,4.174387269895637,4.382026634673881,4.248495242049359,4.07753744390572,3.4011973816621555,3.367295829986474,4.127134385045092,4.2626798770413155,4.219507705176107,3.6888794541139363,4.1588830833596715,4.007333185232471
555,2.833213344056216,4.143134726391533,2.9444389791664403,4.04305126783455,4.060443010546419,4.204692619390966,4.0943445622221,4.30406509320417,4.174387269895637,4.23410650459726,3.9889840465642745,4.0943445622221,4.127134385045092,4.174387269895637,4.060443010546419,3.9889840465642745,4.1588830833596715,4.127134385045092
556,2.9444389791664403,4.1588830833596715,2.8903717578961645,4.04305126783455,3.8918202981106265,4.1588830833596715,4.30406509320417,4.143134726391533,4.189654742026425,4.02535169073515,4.0943445622221,4.007333185232471,4.143134726391533,4.30406509320417,4.143134726391533,3.9512437185814275,4.127134385045092,4.060443010546419
557,2.8903717578961645,4.127134385045092,2.9444389791664403,3.5553480614894135,3.912023005428146,4.02535169073515,4.189654742026425,4.060443010546419,4.204692619390966,3.8501476017100584,4.060443010546419,4.189654742026425,3.7376696182833684,4.204692619390966,3.8066624897703196,4.007333185232471,3.7612001156935624,4.174387269895637
558,2.833213344056216,4.143134726391533,2.8903717578961645,3.9512437185814275,3.9318256327243257,4.248495242049359,4.04305126783455,4.382026634673881,4.204692619390966,3.9318256327243257,3.8918202981106265,3.044522437723423,4.127134385045092,4.1588830833596715,4.02535169073515,3.7612001156935624,4.060443010546419,3.4011973816621555
559,2.833213344056216,4.127134385045092,2.9444389791664403,4.007333185232471,4.276666119016055,4.189654742026425,4.204692619390966,4.174387269895637,4.219507705176107,4.127134385045092,4.07753744390572,3.871201010907891,4.127134385045092,4.189654742026425,4.248495242049359,3.9889840465642745,4.174387269895637,3.9512437185814275
560,2.8903717578961645,4.189654742026425,2.8903717578961645,4.0943445622221,3.8501476017100584,4.248495242049359,4.0943445622221,4.343805421853684,4.219507705176107,3.912023005428146,3.7612001156935624,3.4011973816621555,4.174387269895637,4.174387269895637,3.9889840465642745,4.04305126783455,4.060443010546419,3.4965075614664802
561,2.833213344056216,4.127134385045092,3.044522437723423,4.060443010546419,3.6635616461296463,4.110873864173311,4.007333185232471,4.276666119016055,4.07753744390572,4.219507705176107,4.127134385045092,4.02535169073515,4.0943445622221,4.0943445622221,4.219507705176107,4.02535169073515,3.828641396489095,4.060443010546419
